epoch,adapter,selection_metric,train_retrieval_loss,train_total_loss,val_retrieval_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,raw_val_video_to_text_top1,raw_val_video_to_text_top3,raw_val_video_to_text_top5,raw_val_text_to_video_top1,raw_val_text_to_video_top3,raw_val_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,quantum_residual_scale,num_total,num_train,num_val,num_test,num_gallery,seed,batch_size,lr,best_epoch,video_pooling,num_frames,feature_backend,text_pooling,text_preprocess,text_first_n_words,frame_sampling,video_chunk_stride,match_pooling,match_temperature,video_chunks_median,video_chunks_max,text_chunks_median,text_chunks_max,clip_model,video_encoder_model,train_video_to_text_mean_rank,train_video_to_text_median_rank,train_positive_logit_mean,train_top_negative_logit_mean,train_margin_mean,train_margin_min,train_logit_std,train_video_embedding_std_mean,raw_train_video_to_text_mean_rank,raw_train_video_to_text_median_rank,raw_train_positive_logit_mean,raw_train_top_negative_logit_mean,raw_train_margin_mean,raw_train_margin_min,raw_train_logit_std,raw_train_video_embedding_std_mean,val_video_to_text_mean_rank,val_video_to_text_median_rank,val_positive_logit_mean,val_top_negative_logit_mean,val_margin_mean,val_margin_min,val_logit_std,val_video_embedding_std_mean,raw_val_video_to_text_mean_rank,raw_val_video_to_text_median_rank,raw_val_positive_logit_mean,raw_val_top_negative_logit_mean,raw_val_margin_mean,raw_val_margin_min,raw_val_logit_std,raw_val_video_embedding_std_mean,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,raw_test_video_to_text_top1,raw_test_video_to_text_top3,raw_test_video_to_text_top5,raw_test_text_to_video_top1,raw_test_text_to_video_top3,raw_test_text_to_video_top5,eval_scope,eval_on_all,test_video_to_text_mean_rank,test_video_to_text_median_rank,test_positive_logit_mean,test_top_negative_logit_mean,test_margin_mean,test_margin_min,test_logit_std,test_video_embedding_std_mean,raw_test_video_to_text_mean_rank,raw_test_video_to_text_median_rank,raw_test_positive_logit_mean,raw_test_top_negative_logit_mean,raw_test_margin_mean,raw_test_margin_min,raw_test_logit_std,raw_test_video_embedding_std_mean
32,quantum,val_retrieval_loss,2.434000080282038,2.434000080282038,2.791750431060791,2.791750431060791,0.8199999928474426,0.8600000143051147,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.02332628456800143,0.05603896081447601,500,350,50,100,50,2024,32,0.0002,32,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.171428680419922,1.0,28.856515884399414,27.831289291381836,1.0252259969711304,-10.864995956420898,3.3527088165283203,0.024822795763611794,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.640000104904175,1.0,29.379676818847656,26.46649742126465,2.913179874420166,-4.75074577331543,3.462244987487793,0.024468261748552322,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,quantum,val_retrieval_loss,2.432191501964222,2.432191501964222,2.789579391479492,2.789579391479492,0.8199999928474426,0.8600000143051147,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.024054552974399096,0.055868517607450485,500,350,50,100,50,2024,32,0.0002,33,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.048571586608887,1.0,28.879058837890625,27.82486915588379,1.054192304611206,-10.864883422851562,3.3480236530303955,0.024858418852090836,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.640000104904175,1.0,29.400728225708008,26.456167221069336,2.9445583820343018,-4.694341659545898,3.459118366241455,0.024503083899617195,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,quantum,val_retrieval_loss,2.4286046461625532,2.4286046461625532,2.7874341011047363,2.7874341011047363,0.8199999928474426,0.8600000143051147,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.024168520222105038,0.055793747305870056,500,350,50,100,50,2024,32,0.0002,34,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.917142868041992,1.0,28.897043228149414,27.81465721130371,1.0823839902877808,-10.8612060546875,3.343440294265747,0.024894431233406067,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.619999885559082,1.0,29.417421340942383,26.44284439086914,2.9745781421661377,-4.640960693359375,3.456221342086792,0.024538379162549973,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,quantum,val_retrieval_loss,2.4244493571194736,2.4244493571194736,2.785275459289551,2.785275459289551,0.8199999928474426,0.8600000143051147,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.026387418826604954,0.05580887198448181,500,350,50,100,50,2024,32,0.0002,35,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.771428108215332,1.0,28.91323471069336,27.801958084106445,1.111277461051941,-10.853582382202148,3.338852643966675,0.0249295923858881,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.5999999046325684,1.0,29.432886123657227,26.427841186523438,3.005044460296631,-4.58184814453125,3.4531595706939697,0.024572545662522316,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,quantum,val_retrieval_loss,2.429139245640148,2.429139245640148,2.7830567359924316,2.7830567359924316,0.8199999928474426,0.8600000143051147,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.025057622925304154,0.05589259788393974,500,350,50,100,50,2024,32,0.0002,36,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.631428718566895,1.0,28.925395965576172,27.785764694213867,1.1396304368972778,-10.849466323852539,3.334012985229492,0.024965083226561546,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.5999999046325684,1.0,29.44391632080078,26.40762710571289,3.0362906455993652,-4.524394989013672,3.44980525970459,0.02460698038339615,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,quantum,val_retrieval_loss,2.4212385307658804,2.4212385307658804,2.7807180881500244,2.7807180881500244,0.8199999928474426,0.8600000143051147,0.8799999952316284,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.02516926964596849,0.05611665919423103,500,350,50,100,50,2024,32,0.0002,37,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.497142791748047,1.0,28.938934326171875,27.76718521118164,1.1717503070831299,-10.843229293823242,3.3280763626098633,0.025001324713230133,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.5999999046325684,1.0,29.456178665161133,26.384231567382812,3.071948289871216,-4.450468063354492,3.4450552463531494,0.024642333388328552,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,quantum,val_retrieval_loss,2.4190897941589355,2.4190897941589355,2.778346061706543,2.778346061706543,0.8199999928474426,0.8600000143051147,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.027947806186688108,0.05640997365117073,500,350,50,100,50,2024,32,0.0002,38,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.39142894744873,1.0,28.947505950927734,27.74456214904785,1.202940821647644,-10.838354110717773,3.322042226791382,0.025037115439772606,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.559999942779541,1.0,29.463367462158203,26.355552673339844,3.1078152656555176,-4.3786163330078125,3.440457820892334,0.024677105247974396,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,quantum,val_retrieval_loss,2.4169900850816206,2.4169900850816206,2.775813341140747,2.775813341140747,0.8199999928474426,0.8600000143051147,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.03079700433055802,0.056819237768650055,500,350,50,100,50,2024,32,0.0002,39,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.231428146362305,1.0,28.955896377563477,27.71976089477539,1.2361373901367188,-10.82966423034668,3.3154525756835938,0.025074485689401627,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.559999942779541,1.0,29.47051429748535,26.32369613647461,3.146817207336426,-4.294317245483398,3.4351227283477783,0.024713411927223206,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,quantum,val_retrieval_loss,2.418123310262507,2.418123310262507,2.7732093334198,2.7732093334198,0.8199999928474426,0.8600000143051147,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.028734135176615643,0.05730517953634262,500,350,50,100,50,2024,32,0.0002,40,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,8.117142677307129,1.0,28.961090087890625,27.692140579223633,1.268951416015625,-10.815353393554688,3.3091204166412354,0.025113234296441078,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.5199999809265137,1.0,29.474693298339844,26.28923797607422,3.1854567527770996,-4.2089996337890625,3.4298806190490723,0.024750839918851852,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,quantum,val_retrieval_loss,2.4137340025468306,2.4137340025468306,2.7704901695251465,2.7704901695251465,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.029956234462730227,0.05788741260766983,500,350,50,100,50,2024,32,0.0002,41,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,7.94857120513916,1.0,28.962810516357422,27.660673141479492,1.3021374940872192,-10.801937103271484,3.302419662475586,0.025152457877993584,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.4800000190734863,1.0,29.47549819946289,26.248825073242188,3.2266733646392822,-4.1190338134765625,3.424391508102417,0.024788545444607735,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,quantum,val_retrieval_loss,2.410675352269953,2.410675352269953,2.7676219940185547,2.7676219940185547,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.03160565800351425,0.05856841802597046,500,350,50,100,50,2024,32,0.0002,42,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,7.800000190734863,1.0,28.962366104125977,27.6258487701416,1.3365190029144287,-10.785789489746094,3.2943785190582275,0.025194255635142326,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.440000057220459,1.0,29.473310470581055,26.20059585571289,3.2727160453796387,-4.017511367797852,3.417501926422119,0.024829618632793427,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,quantum,val_retrieval_loss,2.4107299717989834,2.4107299717989834,2.764547109603882,2.764547109603882,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.03617302165160469,0.05937432497739792,500,350,50,100,50,2024,32,0.0002,43,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,7.6314287185668945,1.0,28.956193923950195,27.584550857543945,1.3716408014297485,-10.768655776977539,3.2861552238464355,0.02523781545460224,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.4000000953674316,1.0,29.466442108154297,26.146177291870117,3.3202648162841797,-3.9075374603271484,3.4109749794006348,0.024871528148651123,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,quantum,val_retrieval_loss,2.4025985327633945,2.4025985327633945,2.7613039016723633,2.7613039016723633,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.03299951886486486,0.06024054065346718,500,350,50,100,50,2024,32,0.0002,44,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,7.47428560256958,1.0,28.94687843322754,27.54135513305664,1.4055181741714478,-10.747112274169922,3.2781527042388916,0.025282813236117363,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.380000114440918,1.0,29.45584487915039,26.086288452148438,3.3695566654205322,-3.7951622009277344,3.404313087463379,0.024914482608437538,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,quantum,val_retrieval_loss,2.404292019930753,2.404292019930753,2.757993221282959,2.757993221282959,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.03595329001273609,0.061173584312200546,500,350,50,100,50,2024,32,0.0002,45,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,7.234285831451416,1.0,28.93256187438965,27.492355346679688,1.44020676612854,-10.722673416137695,3.270596981048584,0.02533164992928505,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.359999895095825,1.0,29.441017150878906,26.02057456970215,3.420445203781128,-3.6760997772216797,3.3979363441467285,0.02496209926903248,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,quantum,val_retrieval_loss,2.3971316164190117,2.3971316164190117,2.754446506500244,2.754446506500244,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.03758827625036211,0.0621996745467186,500,350,50,100,50,2024,32,0.0002,46,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,7.108571529388428,1.0,28.913454055786133,27.440401077270508,1.4730557203292847,-10.697105407714844,3.262995719909668,0.025380387902259827,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.319999933242798,1.0,29.4212703704834,25.948740005493164,3.472529411315918,-3.556581497192383,3.3917815685272217,0.02500835433602333,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,quantum,val_retrieval_loss,2.39378868449818,2.39378868449818,2.750762939453125,2.750762939453125,0.8199999928474426,0.8799999952316284,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.040505253849868084,0.06332457810640335,500,350,50,100,50,2024,32,0.0002,47,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,6.9571428298950195,1.0,28.88768768310547,27.381885528564453,1.5058029890060425,-10.666793823242188,3.255310535430908,0.02543272078037262,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.299999952316284,1.0,29.394916534423828,25.866872787475586,3.5280444622039795,-3.4300708770751953,3.3853859901428223,0.025058431550860405,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,quantum,val_retrieval_loss,2.390202608975497,2.390202608975497,2.746795892715454,2.746795892715454,0.8199999928474426,0.8999999761581421,0.8999999761581421,0.800000011920929,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.04625774825281244,0.06457843631505966,500,350,50,100,50,2024,32,0.0002,48,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,6.785714149475098,1.0,28.85732650756836,27.316972732543945,1.5403554439544678,-10.635141372680664,3.2461636066436768,0.025488367304205894,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.259999990463257,1.0,29.362842559814453,25.771574020385742,3.591265916824341,-3.2826080322265625,3.377737045288086,0.025112712755799294,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,quantum,val_retrieval_loss,2.3866033120588823,2.3866033120588823,2.742776393890381,2.742776393890381,0.8600000143051147,0.8999999761581421,0.8999999761581421,0.8199999928474426,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.05009668202410334,0.06583285331726074,500,350,50,100,50,2024,32,0.0002,49,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,6.67714262008667,1.0,28.812137603759766,27.241405487060547,1.5707310438156128,-10.596427917480469,3.239246129989624,0.025547146797180176,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.180000066757202,1.0,29.31816864013672,25.667991638183594,3.6501801013946533,-3.153820037841797,3.3723034858703613,0.02516898885369301,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,quantum,val_retrieval_loss,2.3833408572457055,2.3833408572457055,2.7385752201080322,2.7385752201080322,0.8600000143051147,0.8999999761581421,0.8999999761581421,0.8199999928474426,0.9200000166893005,0.9399999976158142,0.800000011920929,0.8399999737739563,0.8600000143051147,0.800000011920929,0.9200000166893005,0.9200000166893005,0.02,0.06,0.1,14.285714149475098,0.07000000066757203,True,120,0.0474083135796326,0.06718964129686356,500,350,50,100,50,2024,32,0.0002,50,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,6.531428337097168,1.0,28.76262855529785,27.162860870361328,1.5997666120529175,-10.563718795776367,3.2315073013305664,0.02560683898627758,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.1600000858306885,1.0,29.268049240112305,25.557140350341797,3.7109079360961914,-3.0135269165039062,3.3661534786224365,0.02522604912519455,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
best_test,quantum,val_retrieval_loss,,,2.7385752201080322,2.7385752201080322,0.8600000143051147,0.8999999761581421,0.8999999761581421,0.8199999928474426,0.9200000166893005,0.9399999976158142,,,,,,,0.01,0.03,0.05,14.285714149475098,0.07000000066757203,True,120,,0.06718964129686356,500,350,50,100,100,2024,32,0.0002,50,mean,8,clip_frame,chunk_mean,none,40,uniform,,logmeanexp,0.07,1.0,1,1.0,1,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,6.531428337097168,1.0,28.76262855529785,27.162860870361328,1.5997666120529175,-10.563718795776367,3.2315073013305664,0.02560683898627758,12.40571403503418,1.0,29.338699340820312,28.811172485351562,0.5275269746780396,-11.433547973632812,3.5369675159454346,0.02477194368839264,2.1600000858306885,1.0,29.268049240112305,25.557140350341797,3.7109079360961914,-3.0135269165039062,3.3661534786224365,0.02522604912519455,3.0399999618530273,1.0,29.85742950439453,27.600736618041992,2.2566938400268555,-6.681526184082031,3.7019846439361572,0.024423694238066673,0.7599999904632568,0.8899999856948853,0.9200000166893005,0.699999988079071,0.800000011920929,0.8199999928474426,0.6200000047683716,0.7599999904632568,0.8600000143051147,0.6899999976158142,0.7900000214576721,0.8100000023841858,test_split,False,3.299999952316284,1.0,28.33648109436035,25.991539001464844,2.3449454307556152,-5.320240020751953,3.438943386077881,0.02557680383324623,4.739999771118164,1.0,29.086336135864258,27.78466033935547,1.3016775846481323,-5.227029800415039,3.863438606262207,0.024735547602176666
