epoch,train_loss,val_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,use_quantum,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,eval_on_all
14,2.0122121572494507,1.8108092546463013,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,True,,,,,,,
15,2.008011817932129,1.8106403350830078,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,True,,,,,,,
16,2.008903443813324,1.8098509311676025,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,True,,,,,,,
17,2.006781200567881,1.8095524311065674,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,True,,,,,,,
18,2.0035767555236816,1.8105883598327637,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
19,2.0042464335759482,1.8099405765533447,0.1666666716337204,0.5,0.8333333134651184,0.0,0.1666666716337204,0.6666666865348816,True,,,,,,,
20,1.9987827738126118,1.810760498046875,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
21,1.991850733757019,1.8107197284698486,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
22,1.9933725992838542,1.8097753524780273,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
23,1.9921465714772542,1.8109753131866455,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
24,1.9936893383661907,1.8118400573730469,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
25,1.9877363840738933,1.8096487522125244,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
26,1.9790215293566387,1.8111411333084106,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
27,1.9780205686887105,1.8082406520843506,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
28,1.9748256206512451,1.8103392124176025,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.6666666865348816,True,,,,,,,
29,1.9724620978037517,1.810713291168213,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.6666666865348816,True,,,,,,,
30,1.9771201610565186,1.8116642236709595,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
31,1.9763278166453044,1.810328483581543,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
32,1.9657447934150696,1.809255599975586,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
33,1.9653428594271343,1.8106614351272583,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
34,1.9596118927001953,1.811445951461792,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
35,1.9603055516878765,1.812436819076538,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
36,1.9450013041496277,1.8131909370422363,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
37,1.9438286026318867,1.813621997833252,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
38,1.9384386936823528,1.8130666017532349,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
39,1.9411782026290894,1.8130346536636353,0.1666666716337204,0.5,0.8333333134651184,0.0,0.1666666716337204,0.6666666865348816,True,,,,,,,
40,1.9242185354232788,1.8126888275146484,0.0,0.5,0.8333333134651184,0.3333333432674408,0.3333333432674408,0.6666666865348816,True,,,,,,,
41,1.9285604159037273,1.812825322151184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
42,1.9211790561676025,1.8118679523468018,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
43,1.9227052529652913,1.8129291534423828,0.0,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
44,1.9239958922068279,1.81166672706604,0.0,0.5,0.8333333134651184,0.0,0.1666666716337204,0.6666666865348816,True,,,,,,,
45,1.9105142951011658,1.8166087865829468,0.1666666716337204,0.5,0.8333333134651184,0.0,0.1666666716337204,0.6666666865348816,True,,,,,,,
46,1.9128817319869995,1.8152203559875488,0.0,0.5,0.8333333134651184,0.0,0.3333333432674408,0.6666666865348816,True,,,,,,,
47,1.9051535725593567,1.816075086593628,0.0,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
48,1.9142632087071736,1.813669204711914,0.0,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
49,1.8892628749211628,1.8166024684906006,0.0,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
50,1.8860342899958293,1.8150041103363037,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.3333333432674408,0.6666666865348816,True,,,,,,,
best_test,,1.8065741062164307,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.6666666865348816,0.8333333134651184,True,0.015625,0.046875,0.09375,0.015625,0.078125,0.125,True
