epoch,adapter,selection_metric,train_retrieval_loss,train_total_loss,val_retrieval_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,raw_val_video_to_text_top1,raw_val_video_to_text_top3,raw_val_video_to_text_top5,raw_val_text_to_video_top1,raw_val_text_to_video_top3,raw_val_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,quantum_residual_scale,num_total,num_train,num_val,num_test,num_gallery,seed,batch_size,lr,best_epoch,video_pooling,num_frames,feature_backend,text_pooling,frame_sampling,video_chunk_stride,match_pooling,match_temperature,video_chunks_median,video_chunks_max,text_chunks_median,text_chunks_max,clip_model,video_encoder_model,train_video_to_text_mean_rank,train_video_to_text_median_rank,train_positive_logit_mean,train_top_negative_logit_mean,train_margin_mean,train_margin_min,train_logit_std,train_video_embedding_std_mean,raw_train_video_to_text_mean_rank,raw_train_video_to_text_median_rank,raw_train_positive_logit_mean,raw_train_top_negative_logit_mean,raw_train_margin_mean,raw_train_margin_min,raw_train_logit_std,raw_train_video_embedding_std_mean,val_video_to_text_mean_rank,val_video_to_text_median_rank,val_positive_logit_mean,val_top_negative_logit_mean,val_margin_mean,val_margin_min,val_logit_std,val_video_embedding_std_mean,raw_val_video_to_text_mean_rank,raw_val_video_to_text_median_rank,raw_val_positive_logit_mean,raw_val_top_negative_logit_mean,raw_val_margin_mean,raw_val_margin_min,raw_val_logit_std,raw_val_video_embedding_std_mean,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,raw_test_video_to_text_top1,raw_test_video_to_text_top3,raw_test_video_to_text_top5,raw_test_text_to_video_top1,raw_test_text_to_video_top3,raw_test_text_to_video_top5,eval_scope,eval_on_all,test_video_to_text_mean_rank,test_video_to_text_median_rank,test_positive_logit_mean,test_top_negative_logit_mean,test_margin_mean,test_margin_min,test_logit_std,test_video_embedding_std_mean,raw_test_video_to_text_mean_rank,raw_test_video_to_text_median_rank,raw_test_positive_logit_mean,raw_test_top_negative_logit_mean,raw_test_margin_mean,raw_test_margin_min,raw_test_logit_std,raw_test_video_embedding_std_mean
21,quantum,val_retrieval_loss,2.9865667819976807,2.9865667819976807,1.9929561614990234,1.9929561614990234,0.1666666716337204,0.5,0.8333333730697632,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.1449777754962966,0.38356494903564453,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.333333492279053,4.0,14.928098678588867,17.477157592773438,-2.549057960510254,-7.333629608154297,6.334404945373535,0.0355413556098938,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.5,3.0,9.419379234313965,14.429807662963867,-5.010427474975586,-13.691750526428223,5.577751636505127,0.027280054986476898,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,quantum,val_retrieval_loss,2.9171721935272217,2.9171721935272217,1.9250701665878296,1.9250701665878296,0.1666666716337204,0.5,0.6666666865348816,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.18726055432816235,0.3993169665336609,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.599999904632568,4.0,13.509185791015625,16.336702346801758,-2.827515125274658,-7.503312110900879,6.459327697753906,0.03675292432308197,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.8333334922790527,3.0,7.049822807312012,11.15300178527832,-4.103178977966309,-9.744184494018555,4.602382183074951,0.028274381533265114,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,quantum,val_retrieval_loss,2.874251365661621,2.874251365661621,2.043121576309204,2.043121576309204,0.1666666716337204,0.5,0.8333333730697632,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.2578786273882388,0.41412389278411865,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.022222518920898,3.0,16.088376998901367,18.66958999633789,-2.5812127590179443,-8.611346244812012,7.040982723236084,0.037876635789871216,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.5,3.0,8.581419944763184,14.40023422241211,-5.818814277648926,-14.942374229431152,5.7753520011901855,0.028844239190220833,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,quantum,val_retrieval_loss,2.7517874240875244,2.7517874240875244,2.0157501697540283,2.0157501697540283,0.0,0.5,0.8333333730697632,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.1395279157524246,0.42875781655311584,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.844444513320923,3.0,15.714188575744629,18.307661056518555,-2.5934717655181885,-7.61669397354126,7.228846073150635,0.03893166780471802,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.6666667461395264,3.0,7.201213836669922,12.656476974487305,-5.455262660980225,-14.20040225982666,5.26823091506958,0.029170023277401924,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,quantum,val_retrieval_loss,2.66430926322937,2.66430926322937,2.0218796730041504,2.0218796730041504,0.1666666716337204,0.5,0.6666666865348816,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.11006748718641797,0.4425289034843445,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.644444465637207,3.0,16.174789428710938,18.554996490478516,-2.3802056312561035,-7.735866546630859,7.245420932769775,0.03941401466727257,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.6666667461395264,3.0,6.744363784790039,12.271821975708008,-5.5274577140808105,-13.938743591308594,5.148637771606445,0.02904331311583519,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,quantum,val_retrieval_loss,2.598649024963379,2.598649024963379,2.0485544204711914,2.0485544204711914,0.1666666716337204,0.5,0.8333333730697632,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.12523425027861307,0.45574286580085754,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.622222423553467,3.0,17.132225036621094,19.2961368560791,-2.163912773132324,-8.048194885253906,7.311956882476807,0.039736222475767136,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.5,3.0,7.022477626800537,13.18263053894043,-6.160153388977051,-14.504727363586426,5.426801681518555,0.028935108333826065,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,quantum,val_retrieval_loss,2.5410847663879395,2.5410847663879395,2.026533365249634,2.026533365249634,0.1666666716337204,0.5,0.6666666865348816,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.10059551082348661,0.4687897861003876,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.622222423553467,3.0,16.96883773803711,19.25033187866211,-2.281494379043579,-7.6828389167785645,7.552947044372559,0.04041166603565216,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.6666667461395264,3.0,6.340171813964844,12.175491333007812,-5.835320472717285,-12.70005989074707,5.027475833892822,0.0288478322327137,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,quantum,val_retrieval_loss,2.50549578666687,2.50549578666687,2.046130895614624,2.046130895614624,0.1666666716337204,0.5,0.8333333730697632,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.1514367405234361,0.4803723692893982,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.5333333015441895,3.0,17.74747085571289,19.842079162597656,-2.0946085453033447,-8.510414123535156,7.517701148986816,0.04034297540783882,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.5,3.0,6.333217620849609,12.358469009399414,-6.0252509117126465,-13.811285018920898,5.377125263214111,0.02954101376235485,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,quantum,val_retrieval_loss,2.4617044925689697,2.4617044925689697,2.017997980117798,2.017997980117798,0.1666666716337204,0.5,0.6666666865348816,0.1666666716337204,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.1342137411512976,0.49197420477867126,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.4666666984558105,3.0,17.81684684753418,19.847579956054688,-2.0307350158691406,-8.219683647155762,7.835899829864502,0.04088355973362923,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.6666667461395264,3.0,5.834559917449951,11.474424362182617,-5.639865398406982,-12.57368278503418,5.049581527709961,0.0288882814347744,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,quantum,val_retrieval_loss,2.421084403991699,2.421084403991699,2.060638666152954,2.060638666152954,0.1666666716337204,0.5,0.6666666865348816,0.0,0.3333333432674408,0.8333333730697632,0.3333333432674408,0.5,0.5,0.3333333432674408,0.6666666865348816,0.6666666865348816,0.16666666666666666,0.5,0.8333333333333334,14.285715103149414,0.0699999959945681,True,120,0.13166571329949675,0.5022385716438293,64,45,6,13,6,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.3777778148651123,3.0,18.694116592407227,20.448335647583008,-1.7542176246643066,-7.3045549392700195,7.8728508949279785,0.04084601253271103,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.6666667461395264,3.0,5.907101631164551,11.992166519165039,-6.0850653648376465,-13.791139602661133,5.379006385803223,0.029532060027122498,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
best_test,quantum,val_retrieval_loss,,,1.7900177240371704,1.7900177240371704,0.1666666716337204,0.3333333432674408,0.8333333730697632,0.0,0.3333333432674408,0.8333333730697632,,,,,,,0.07692307692307693,0.23076923076923078,0.38461538461538464,14.285715103149414,0.0699999959945681,True,120,,0.2512749135494232,64,45,6,13,13,2024,1000,0.01,12,chunks,8,video_encoder,chunks,all,8,logmeanexp,0.07,70.0,98,3.0,7,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,9.688889503479004,8.0,11.532552719116211,13.432368278503418,-1.8998162746429443,-4.232465744018555,2.956876516342163,0.025033382698893547,23.044445037841797,24.0,17.24506187438965,21.745384216308594,-4.500322341918945,-11.699150085449219,2.5389676094055176,0.03193741291761398,3.6666667461395264,4.0,11.376273155212402,14.0702543258667,-2.6939821243286133,-5.206901550292969,2.9234955310821533,0.02221384458243847,3.6666667461395264,2.0,18.377531051635742,21.24576187133789,-2.8682305812835693,-7.41518497467041,2.7242352962493896,0.02941214106976986,0.0,0.07692307978868484,0.1538461595773697,0.0,0.0,0.23076924681663513,0.0,0.07692307978868484,0.07692307978868484,0.07692307978868484,0.07692307978868484,0.1538461595773697,test_split,False,9.307692527770996,10.0,7.707387924194336,12.396538734436035,-4.689151763916016,-7.384331226348877,3.225809097290039,0.024827726185321808,9.230769157409668,10.0,15.534546852111816,20.023086547851562,-4.488539695739746,-7.981157302856445,2.9056992530822754,0.031632933765649796
