epoch,adapter,selection_metric,train_retrieval_loss,train_total_loss,val_retrieval_loss,val_total_loss,val_video_to_text_top1,val_video_to_text_top3,val_video_to_text_top5,val_text_to_video_top1,val_text_to_video_top3,val_text_to_video_top5,raw_val_video_to_text_top1,raw_val_video_to_text_top3,raw_val_video_to_text_top5,raw_val_text_to_video_top1,raw_val_text_to_video_top3,raw_val_text_to_video_top5,random_top1,random_top3,random_top5,logit_scale,temperature,quantum_active,quantum_param_count,quantum_grad_norm,quantum_residual_scale,num_total,num_train,num_val,num_test,num_gallery,seed,batch_size,lr,best_epoch,video_pooling,num_frames,feature_backend,text_pooling,clip_model,video_encoder_model,train_video_to_text_mean_rank,train_video_to_text_median_rank,train_positive_logit_mean,train_top_negative_logit_mean,train_margin_mean,train_margin_min,train_logit_std,train_video_embedding_std_mean,raw_train_video_to_text_mean_rank,raw_train_video_to_text_median_rank,raw_train_positive_logit_mean,raw_train_top_negative_logit_mean,raw_train_margin_mean,raw_train_margin_min,raw_train_logit_std,raw_train_video_embedding_std_mean,val_video_to_text_mean_rank,val_video_to_text_median_rank,val_positive_logit_mean,val_top_negative_logit_mean,val_margin_mean,val_margin_min,val_logit_std,val_video_embedding_std_mean,raw_val_video_to_text_mean_rank,raw_val_video_to_text_median_rank,raw_val_positive_logit_mean,raw_val_top_negative_logit_mean,raw_val_margin_mean,raw_val_margin_min,raw_val_logit_std,raw_val_video_embedding_std_mean,test_video_to_text_top1,test_video_to_text_top3,test_video_to_text_top5,test_text_to_video_top1,test_text_to_video_top3,test_text_to_video_top5,raw_test_video_to_text_top1,raw_test_video_to_text_top3,raw_test_video_to_text_top5,raw_test_text_to_video_top1,raw_test_text_to_video_top3,raw_test_text_to_video_top5,eval_scope,eval_on_all,test_video_to_text_mean_rank,test_video_to_text_median_rank,test_positive_logit_mean,test_top_negative_logit_mean,test_margin_mean,test_margin_min,test_logit_std,test_video_embedding_std_mean,raw_test_video_to_text_mean_rank,raw_test_video_to_text_median_rank,raw_test_positive_logit_mean,raw_test_top_negative_logit_mean,raw_test_margin_mean,raw_test_margin_min,raw_test_logit_std,raw_test_video_embedding_std_mean
22,quantum,val_retrieval_loss,2.971755027770996,2.971755027770996,2.039506196975708,2.039506196975708,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.1471126244763974,0.3709259033203125,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,5.755555629730225,5.0,19.54911231994629,22.182445526123047,-2.633329153060913,-8.276310920715332,9.39901065826416,0.03592770919203758,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.5,3.0,14.908912658691406,21.77342414855957,-6.864511966705322,-18.291004180908203,8.412586212158203,0.025839731097221375,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,quantum,val_retrieval_loss,2.907508373260498,2.907508373260498,2.0286924839019775,2.0286924839019775,0.3333333432674408,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.1434028172480098,0.38371649384498596,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,5.333333492279053,4.0,18.969852447509766,21.433176040649414,-2.463325023651123,-9.168878555297852,9.639030456542969,0.036874569952487946,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.3333332538604736,3.0,12.986812591552734,19.2714786529541,-6.284668445587158,-18.34778594970703,7.723614692687988,0.02475159615278244,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,quantum,val_retrieval_loss,2.823944568634033,2.823944568634033,2.1005356311798096,2.1005356311798096,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.1044197544497343,0.39624565839767456,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,5.133333206176758,4.0,20.096303939819336,22.431852340698242,-2.335548162460327,-8.10207748413086,9.981731414794922,0.03786105662584305,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.5,3.0,13.508148193359375,20.772781372070312,-7.2646331787109375,-21.879438400268555,8.786971092224121,0.02584213577210903,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,quantum,val_retrieval_loss,2.7581684589385986,2.7581684589385986,2.08979868888855,2.08979868888855,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.08832101084750686,0.40852582454681396,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.888888835906982,4.0,19.883068084716797,22.228731155395508,-2.345663070678711,-8.484230041503906,10.197920799255371,0.03857293725013733,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.5,3.0,12.441664695739746,19.322751998901367,-6.881087779998779,-21.58554458618164,8.553083419799805,0.025431230664253235,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,quantum,val_retrieval_loss,2.6981375217437744,2.6981375217437744,2.1088898181915283,2.1088898181915283,0.1666666716337204,0.5,0.8333333134651184,0.0,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.08559467197543515,0.4202091097831726,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.622222423553467,4.0,20.393474578857422,22.635080337524414,-2.2416045665740967,-8.542459487915039,10.2644624710083,0.039099570363759995,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.5,3.0,12.138801574707031,18.99373435974121,-6.854933261871338,-22.768892288208008,8.90157699584961,0.026916900649666786,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,quantum,val_retrieval_loss,2.641759157180786,2.641759157180786,2.14959979057312,2.14959979057312,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.0704335686994238,0.43162062764167786,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.288888931274414,3.0,20.501283645629883,22.550180435180664,-2.0488977432250977,-8.7330322265625,10.527728080749512,0.039551980793476105,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.6666667461395264,3.0,11.725058555603027,18.882932662963867,-7.157873630523682,-23.406625747680664,8.884099006652832,0.02594543993473053,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,quantum,val_retrieval_loss,2.5893757343292236,2.5893757343292236,2.159611463546753,2.159611463546753,0.1666666716337204,0.5,0.8333333134651184,0.0,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.07336561611143148,0.4427623152732849,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.088889122009277,3.0,20.786787033081055,22.949058532714844,-2.162273406982422,-8.91750717163086,10.43265438079834,0.03992148116230965,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.5,3.0,11.086257934570312,18.235010147094727,-7.148752689361572,-23.870357513427734,9.131970405578613,0.028127845376729965,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,quantum,val_retrieval_loss,2.5389792919158936,2.5389792919158936,2.1776130199432373,2.1776130199432373,0.1666666716337204,0.3333333432674408,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.06288348580942008,0.4536867141723633,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,4.0,3.0,20.68807029724121,22.6602840423584,-1.9722129106521606,-8.427413940429688,10.678460121154785,0.040199730545282364,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.8333332538604736,4.0,10.598332405090332,17.747655868530273,-7.149322509765625,-23.80319595336914,8.877140045166016,0.027310017496347427,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,quantum,val_retrieval_loss,2.492396593093872,2.492396593093872,2.199176788330078,2.199176788330078,0.1666666716337204,0.3333333432674408,0.8333333134651184,0.0,0.5,0.8333333134651184,0.1666666716337204,0.5,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,0.16666666666666666,0.5,0.8333333333333334,14.285714149475098,0.07000000066757203,True,120,0.07338555926475361,0.4642965495586395,64,45,6,13,6,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,3.9111111164093018,3.0,20.794994354248047,22.699737548828125,-1.9047424793243408,-7.812786102294922,10.405147552490234,0.04047078639268875,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.6666667461395264,4.0,9.683658599853516,17.040990829467773,-7.357330799102783,-24.318384170532227,9.043907165527344,0.029384540393948555,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
best_test,quantum,val_retrieval_loss,,,1.8123811483383179,1.8123811483383179,0.3333333432674408,0.3333333432674408,0.8333333134651184,0.3333333432674408,0.6666666865348816,0.8333333134651184,,,,,,,0.07692307692307693,0.23076923076923078,0.38461538461538464,14.285714149475098,0.07000000066757203,True,120,,0.20587962865829468,64,45,6,13,13,2024,1000,0.01,9,mean,16,video_encoder,chunk_mean,openai/clip-vit-base-patch32,microsoft/xclip-base-patch32,14.177778244018555,15.0,16.93473243713379,18.9887638092041,-2.0540316104888916,-6.622925758361816,2.886038303375244,0.020831571891903877,23.244443893432617,28.0,21.118133544921875,26.61676788330078,-5.498631954193115,-14.001322746276855,3.789247989654541,0.027360310778021812,3.5,4.0,18.056884765625,21.182710647583008,-3.125826597213745,-7.762760162353516,3.541489839553833,0.017105823382735252,3.3333332538604736,2.0,22.981468200683594,26.25303077697754,-3.271563768386841,-9.44314956665039,3.7925305366516113,0.02221003547310829,0.0,0.0,0.1538461595773697,0.0,0.3076923191547394,0.4615384638309479,0.0,0.07692307978868484,0.07692307978868484,0.0,0.07692307978868484,0.23076923191547394,test_split,False,9.0,9.0,14.176600456237793,18.81134796142578,-4.634746074676514,-8.731711387634277,3.342805862426758,0.019625920802354813,9.230769157409668,10.0,19.348726272583008,24.72635841369629,-5.377634048461914,-10.706722259521484,3.9618046283721924,0.025519220158457756
